1723,14,416.17,247.83,31.64,56.44,1,-1,-1,-1
1724,14,416.40,248.40,30.60,54.64,1,-1,-1,-1
1725,14,415.28,249.22,31.38,56.02,1,-1,-1,-1
1726,14,414.70,252.14,29.38,52.55,1,-1,-1,-1
1727,14,412.68,251.81,30.96,55.34,1,-1,-1,-1
1728,14,411.32,252.35,31.51,56.32,1,-1,-1,-1
1729,14,409.61,252.50,32.88,58.68,1,-1,-1,-1
1730,14,408.32,253.83,33.41,59.58,1,-1,-1,-1
1731,14,408.33,254.96,31.38,56.00,1,-1,-1,-1
1732,14,407.15,256.00,31.73,56.61,1,-1,-1,-1
1733,14,404.13,255.70,34.46,61.46,1,-1,-1,-1
1734,14,401.73,256.86,35.47,63.24,1,-1,-1,-1
1735,14,400.00,257.28,36.89,65.88,1,-1,-1,-1
1736,14,398.73,258.06,37.40,66.88,1,-1,-1,-1
1737,14,397.66,259.62,37.56,67.24,1,-1,-1,-1
1738,14,396.09,260.19,38.70,69.30,1,-1,-1,-1
1739,14,394.89,260.39,39.12,70.06,1,-1,-1,-1
1740,14,393.73,262.37,38.14,68.39,1,-1,-1,-1
1741,14,392.79,262.45,38.85,69.66,1,-1,-1,-1
1742,14,392.57,264.41,36.96,66.22,1,-1,-1,-1
1743,14,391.88,265.79,36.21,64.83,1,-1,-1,-1
1744,14,392.39,268.27,34.48,61.64,1,-1,-1,-1
1745,14,390.34,268.47,36.41,65.18,1,-1,-1,-1
1746,14,389.88,270.49,34.61,61.86,1,-1,-1,-1
1747,14,388.35,270.54,35.39,63.23,1,-1,-1,-1
1748,14,387.88,273.18,34.23,61.09,1,-1,-1,-1
1749,14,387.65,276.15,32.65,58.25,1,-1,-1,-1
1750,14,385.60,275.15,34.75,61.97,1,-1,-1,-1
1751,14,384.95,276.75,34.05,60.67,1,-1,-1,-1
1752,14,385.32,279.98,32.64,58.16,1,-1,-1,-1
1753,14,383.58,279.78,33.29,59.25,1,-1,-1,-1
1754,14,382.30,281.00,33.54,59.66,1,-1,-1,-1
1755,14,381.85,282.08,33.66,59.82,1,-1,-1,-1
1756,14,380.11,281.77,36.24,64.52,1,-1,-1,-1
1757,14,379.67,284.86,33.60,59.83,1,-1,-1,-1
1758,14,378.25,284.69,35.16,62.60,1,-1,-1,-1
1759,14,377.17,286.58,34.28,60.97,1,-1,-1,-1
1760,14,376.13,288.58,33.94,60.32,1,-1,-1,-1
1761,14,375.11,289.29,33.83,60.08,1,-1,-1,-1
1762,14,374.09,290.17,33.80,60.00,1,-1,-1,-1
1763,14,372.35,291.11,35.27,62.62,1,-1,-1,-1
1764,14,370.88,292.09,36.85,65.54,1,-1,-1,-1
1765,14,369.91,293.08,36.39,64.73,1,-1,-1,-1
1766,14,368.93,294.72,36.20,64.38,1,-1,-1,-1
1767,14,367.95,295.96,36.12,64.23,1,-1,-1,-1
1768,14,367.68,297.70,34.62,61.53,1,-1,-1,-1
1769,14,366.22,297.64,35.54,63.16,1,-1,-1,-1
1770,14,365.71,298.91,35.87,63.76,1,-1,-1,-1
1771,14,363.48,298.69,38.18,67.92,1,-1,-1,-1
1772,14,364.13,301.81,35.47,63.05,1,-1,-1,-1
1773,14,362.86,300.98,36.91,65.73,1,-1,-1,-1
1774,14,361.97,302.63,36.35,64.72,1,-1,-1,-1
1775,14,362.32,307.86,33.52,59.68,1,-1,-1,-1
1776,14,361.83,310.47,32.43,57.74,1,-1,-1,-1
1777,14,359.75,311.35,33.22,59.09,1,-1,-1,-1
